label,generic_name,source,confidence,drug_class,common_form
Sperid ODT,Risperidone,medex,1.0,,Dispersible Tablet
Spilac-F,Furosemide + Spironolactone,medex,1.0,,Tablet
Spinafen,Baclofen,medex,1.0,,Tablet
Spinax,Baclofen,medex,1.0,,Tablet
Spine-B,"Vitamin B1, B6 & B12",medex,1.0,,Tablet
Spino,Bupivacaine Hydrochloride + Dextrose,medex,1.0,,Intraspinal Injection
Spinocid,Spinosad,medex,1.0,,Topical Suspension
Spinofen,Baclofen,medex,1.0,,Tablet
Spinolex,Baclofen,medex,1.0,,Tablet
Spinosa,Spinosad,medex,1.0,,Topical Suspension
Spiretic,Spironolactone,medex,1.0,,Tablet
Spirocard,Spironolactone,medex,1.0,,Tablet
Spirocard Plus,Furosemide + Spironolactone,medex,1.0,,Tablet
Spirolac,Spironolactone,medex,1.0,,Tablet
Spiromid,Furosemide + Spironolactone,medex,1.0,,Tablet
SPLAC,Sodium Picosulfate,medex,1.0,,Tablet
Splendora,Minoxidil,medex,1.0,,Scalp Solution
Sporagin,Itraconazole,medex,1.0,,Capsule
Sporin,Cephradine,medex,1.0,,Capsule
Sporium,Cyclosporine (Oral),medex,1.0,,Syrup
Sporium Max,Cyclosporine (Ophthalmic),medex,1.0,,Ophthalmic Solution
Spotclen,Hydroquinone,medex,1.0,,Cream
Spotclen Plus,Hydroquinone + Octyldimethyl + Dioxybenzone + Oxybenzone,medex,1.0,,Cream
Spotex,Tretinoin (Topical),medex,1.0,,Cream
Spotless,Hydroquinone,medex,1.0,,Cream
Spotnil,Fluocinolone Acetonide + Hydroquinone + Tretinoin,medex,1.0,,Cream
Spulyt,Bromhexine Hydrochloride,medex,1.0,,Syrup
Spusoft,Erdosteine,medex,1.0,,Capsule
Sputen,Bromhexine Hydrochloride,medex,1.0,,Syrup
SQ-Mycetin,Chloramphenicol (Ophthalmic),medex,1.0,,Ophthalmic Solution
SR Saline,Oral rehydration salt [glucose based],medex,1.0,,Oral Powder
Srenxit-M,Flupentixol + Melitracen,medex,1.0,,Tablet
SRS-Saline,Oral rehydration salt [glucose based],medex,1.0,,Oral Powder
SRT,Estriol (Vaginal),medex,1.0,,Vaginal Cream
Stacor,Atorvastatin Calcium,medex,1.0,,Tablet
Stafen,Ketotifen Fumarate (Oral),medex,1.0,,Tablet
Staflu,Flucloxacillin Sodium,medex,1.0,,Capsule
Staflu DS,Flucloxacillin Sodium,medex,1.0,,Powder for Suspension
Stafoxin,Flucloxacillin Sodium,medex,1.0,,Capsule
Stalevo,Levodopa + Carbidopa + Entacapone,medex,1.0,,Tablet
Stalin,Sertraline Hydrochloride,medex,1.0,,Tablet
Stamaril,Yellow Fever Vaccine,medex,1.0,,IM/SC Injection
Stano-M,Multivitamin & Multimineral,medex,1.0,,Capsule
Stanoplex,Vitamin B complex,medex,1.0,,Syrup
Stanovit-B,Vitamin B complex,medex,1.0,,Tablet
Stanovit-M,Multivitamin & Multimineral,medex,1.0,,Tablet
Staphylox,Flucloxacillin Sodium,medex,1.0,,Powder for Suspension
Staphylox-500,Flucloxacillin Sodium,medex,1.0,,Capsule
Stapkil,Flucloxacillin Sodium,medex,1.0,,Capsule
Starbac,Baclofen,medex,1.0,,Tablet
Starcal,Calcium Carbonate,medex,1.0,,Tablet
Starcal D,Conventional Calcium + Vitamin D3,medex,1.0,,Tablet
Starcal D Forte,Conventional Calcium + Vitamin D3,medex,1.0,,Tablet
Starcal M,Calcium + Vitamin D3 + Multimineral,medex,1.0,,Tablet
Starcef,Cefixime Trihydrate,medex,1.0,,Capsule
Starcef DS,Cefixime Trihydrate,medex,1.0,,Powder for Suspension
Starclav,Cefuroxime Axetil + Clavulanic Acid,medex,1.0,,Tablet
Starcox,Etoricoxib,medex,1.0,,Tablet
Starfil,Sildenafil Citrate,medex,1.0,,Tablet
Starin,Cefpodoxime Proxetil,medex,1.0,,Capsule
Starin DS,Cefpodoxime Proxetil,medex,1.0,,Powder for Suspension
Starin PD,Cefpodoxime Proxetil,medex,1.0,,Pediatric Drops
Stark,Rupatadine Fumarate,medex,1.0,,Tablet
Staxiclav,Cefuroxime Axetil + Clavulanic Acid,medex,1.0,,Tablet
Staxim,Cefuroxime Axetil,medex,1.0,,Tablet
Stay Safe,Isopropyl Alcohol + Hydrogen Peroxide + Glycerol,medex,1.0,,Hand Rub
Stebet-CL,Betamethasone + Clotrimazole,medex,1.0,,Cream
Steclo,Clobetasol Propionate,medex,1.0,,Cream
Steclo-NN,Clobetasol Propionate + Neomycin Sulphate + Nystatin,medex,1.0,,Cream
Stedex,Dexamethasone (Ophthalmic),medex,1.0,,Ophthalmic Solution
Stedex-C,Dexamethasone + Chloramphenicol,medex,1.0,,Ophthalmic Solution
Stedex-T,Dexamethasone + Tobramycin,medex,1.0,,Ophthalmic Solution
Stela,Trifluoperazine,medex,1.0,,Tablet
Stelone,Triamcinolone Acetonide (Topical),medex,1.0,,Ointment
Stemetil,Prochlorperazine Maleate,medex,1.0,,Tablet
Steml,Prochlorperazine Maleate,medex,1.0,,Tablet
Stener,Ursodeoxycholic Acid,medex,1.0,,Tablet
Stenicol,Dexamethasone + Chloramphenicol,medex,1.0,,Ophthalmic Solution
Stenide,Econazole Nitrate + Triamcinolone Acetonide,medex,1.0,,Cream
Steradin,Beclomethasone Dipropionate (Inhaler),medex,1.0,,Metered-Dose Inhaler (MDI)
Sterisol,Glycine,medex,1.0,,Irrigation Solution
Steriz,Ethanol + Isopropyl alcohol,medex,1.0,,Hand Rub
Sterolon,Prednisolone Acetate,medex,1.0,,Ophthalmic Suspension
Steron,Dexamethasone,medex,1.0,,Tablet
Steson,Clobetasone Butyrate,medex,1.0,,Cream
Stiba,Ebastine,medex,1.0,,Syrup
Stigmin,Neostigmine Methylsulphate,medex,1.0,,Injection
Stimo,Flupentixol + Melitracen,medex,1.0,,Tablet
Stimulin,Glimepiride,medex,1.0,,Tablet
Stinba,Ebastine,medex,1.0,,Tablet
STK,Streptokinase,medex,1.0,,Powder for Injection
Stogut,Rabeprazole Sodium,medex,1.0,,Tablet (Enteric Coated)
Stoma,Aluminium Hydroxide + Magnesium Hydroxide,medex,1.0,,Chewable Tablet
Stomacid,Aluminium Hydroxide + Magnesium Hydroxide,medex,1.0,,Chewable Tablet
Stosec,Omeprazole,medex,1.0,,Capsule (Enteric Coated)
Strazyl,Metronidazole,medex,1.0,,Tablet
Stresin,Duloxetine Hydrochloride,medex,1.0,,Capsule (Delayed Release)
Stressnil,Bromazepam,medex,1.0,,Tablet
SUBA-i,Itraconazole,medex,1.0,,Capsule
Subacon,Itraconazole,medex,1.0,,Capsule
Subazol,Itraconazole,medex,1.0,,Capsule
Sucal,Calcium Carbonate,medex,1.0,,Tablet
Sucal D,Conventional Calcium + Vitamin D3,medex,1.0,,Tablet
Sucleer,Gliclazide,medex,1.0,,Tablet
Sucofer,Iron Sucrose,medex,1.0,,IV Injection or Infusion
Sucomet,Metformin Hydrochloride,medex,1.0,,Tablet
Suconal,Tioconazole,medex,1.0,,Cream
Sucorid,Glimepiride,medex,1.0,,Tablet
Sucosit,Sitagliptin,medex,1.0,,Tablet
Sucosit M,Sitagliptin + Metformin Hydrochloride,medex,1.0,,Tablet
Sucotab,Gliclazide,medex,1.0,,Tablet
Sucovil,Vildagliptin,medex,1.0,,Tablet
Sucovil-M,Vildagliptin + Metformin Hydrochloride,medex,1.0,,Tablet
Sucozin,Empagliflozin,medex,1.0,,Tablet
Sucralose,Sucralose,medex,1.0,,Oral Powder
Sucramax,Sucralfate,medex,1.0,,Oral Suspension
Sucrasol,Sucralfate,medex,1.0,,Oral Suspension
Sucrate,Sucralfate,medex,1.0,,Oral Suspension
Sucraven,Iron Sucrose,medex,1.0,,IV Injection or Infusion
Sucrol,Aspartame,medex,1.0,,Tablet
Sudac,Sulindac,medex,1.0,,Tablet
Sudamin,Loratadine + Pseudoephedrine,medex,1.0,,Tablet (Extended Release)
Sudokof,Dextromethorphan + Phenylephrine + Triprolidine,medex,1.0,,Syrup
Sudor-X,Aluminium Chloride Hexahydrate,medex,1.0,,Topical Solution
Sudoxim,Cefpodoxime Proxetil,medex,1.0,,Powder for Suspension
Suev,Atomoxetine Hydrochloride,medex,1.0,,Capsule
Suffix,Cefixime Trihydrate,medex,1.0,,Capsule
Sugamet,Metformin Hydrochloride,medex,1.0,,Tablet
Sugamet XR,Metformin Hydrochloride,medex,1.0,,Tablet (Extended Release)
